Column1;slugSeason;nameTeam;namePlayer;statusPlayer;isFinalSeason;isWaived;isOnRoster;isNonGuaranteed;isTeamOption;isPlayerOption;typeContractDetail;value;ID;FIRST_NAME;LAST_NAME;DISPLAY_LAST_COMMA_FIRST;DISPLAY_FI_LAST;PLAYER_SLUG;BIRTHDATE;SCHOOL;COUNTRY;LAST_AFFILIATION;HEIGHT;WEIGHT;SEASON_EXP;JERSEY;POSITION;ROSTERSTATUS;GAMES_PLAYED_CURRENT_SEASON_FLAG;TEAM_ID;TEAM_NAME;TEAM_ABBREVIATION;TEAM_CODE;TEAM_CITY;PLAYERCODE;FROM_YEAR;TO_YEAR;DLEAGUE_FLAG;NBA_FLAG;GAMES_PLAYED_FLAG;DRAFT_YEAR;DRAFT_ROUND;DRAFT_NUMBER;PTS;AST;REB;ALL_STAR_APPEARANCES;PIE
1172;2021-22;Toronto Raptors;DeAndre' Bembry;current roster;1;0;1;1;0;0;Non-Guaranteed;1977011;1627761;DeAndre';Bembry;Bembry, DeAndre';D. Bembry;deandre-bembry;4/07/1994 00:00;St. Joseph's (PA);USA;St. Joseph's (PA)/USA;77;210;4;95;Guard-Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;deandre'_bembry;2016;2020;Y;Y;Y;2016;1;21;4.6;1.9;2.3;;0.068
1173;2020-21;Toronto Raptors;Donta Hall;E;0;0;0;0;0;0;Not With Team;99020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1174;2020-21;Toronto Raptors;Fred VanVleet;current roster;0;0;1;0;0;0;Guaranteed;21250000;1627832;Fred;VanVleet;VanVleet, Fred;F. VanVleet;fred-vanvleet;25/02/1994 00:00;Wichita State;USA;Wichita State/USA;73;197;4;23;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;fred_vanvleet;2016;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;20.1;6.5;4.4;;0.118
1175;2021-22;Toronto Raptors;Fred VanVleet;current roster;0;0;1;0;0;0;Guaranteed;19675926;1627832;Fred;VanVleet;VanVleet, Fred;F. VanVleet;fred-vanvleet;25/02/1994 00:00;Wichita State;USA;Wichita State/USA;73;197;4;23;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;fred_vanvleet;2016;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;20.1;6.5;4.4;;0.118
1176;2022-23;Toronto Raptors;Fred VanVleet;current roster;0;0;1;0;0;0;Guaranteed;21250000;1627832;Fred;VanVleet;VanVleet, Fred;F. VanVleet;fred-vanvleet;25/02/1994 00:00;Wichita State;USA;Wichita State/USA;73;197;4;23;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;fred_vanvleet;2016;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;20.1;6.5;4.4;;0.118
1177;2023-24;Toronto Raptors;Fred VanVleet;current roster;1;0;1;0;0;1;Player Option;22824074;1627832;Fred;VanVleet;VanVleet, Fred;F. VanVleet;fred-vanvleet;25/02/1994 00:00;Wichita State;USA;Wichita State/USA;73;197;4;23;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;fred_vanvleet;2016;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;20.1;6.5;4.4;;0.118
1178;2020-21;Toronto Raptors;Gary Trent Jr;current roster;0;0;1;0;0;0;Guaranteed;1663861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1179;2021-22;Toronto Raptors;Gary Trent Jr;current roster;1;0;1;0;0;0;Qualifying Offer;2079826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1180;2020-21;Toronto Raptors;Henry Ellenson;E;0;0;0;0;0;0;Not With Team;110998;1627740;Henry;Ellenson;Ellenson, Henry;H. Ellenson;henry-ellenson;13/01/1997 00:00;Marquette;USA;Marquette/USA;82;240;4;;Forward-Center;Inactive;Y;0;;;;;henry_ellenson;2016;2020;Y;Y;Y;2016;1;18;7.5;2.5;6;;0.106
1181;2020-21;Toronto Raptors;Kyle Lowry;current roster;1;0;1;0;0;0;Guaranteed;30500000;200768;Kyle;Lowry;Lowry, Kyle;K. Lowry;kyle-lowry;25/03/1986 00:00;Villanova;USA;Villanova/USA;72;196;14;7;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;kyle_lowry;2006;2020;N;Y;Y;2006;1;24;17.6;7.4;5.6;;0.117
1182;2020-21;Toronto Raptors;Malachi Flynn;current roster;0;0;1;0;0;0;Guaranteed;1950600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1183;2021-22;Toronto Raptors;Malachi Flynn;current roster;0;0;1;0;0;0;Guaranteed;2048040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1184;2022-23;Toronto Raptors;Malachi Flynn;current roster;0;0;1;0;1;0;Team Option;2145720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1185;2023-24;Toronto Raptors;Malachi Flynn;current roster;0;0;1;0;1;0;Team Option;3873025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1186;2024-25;Toronto Raptors;Malachi Flynn;current roster;1;0;1;0;0;0;Qualifying Offer;5809538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1187;2020-21;Toronto Raptors;OG Anunoby;current roster;0;0;1;0;0;0;Guaranteed;3872215;1628384;OG;Anunoby;Anunoby, OG;O. Anunoby;og-anunoby;17/07/1997 00:00;Indiana;United Kingdom;Indiana/United Kingdom;79;232;3;3;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;og_anunoby;2017;2020;N;Y;Y;2017;1;23;14;1.6;5.7;;0.092
1188;2021-22;Toronto Raptors;OG Anunoby;current roster;0;0;1;0;0;0;Guaranteed;16071429;1628384;OG;Anunoby;Anunoby, OG;O. Anunoby;og-anunoby;17/07/1997 00:00;Indiana;United Kingdom;Indiana/United Kingdom;79;232;3;3;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;og_anunoby;2017;2020;N;Y;Y;2017;1;23;14;1.6;5.7;;0.092
1189;2022-23;Toronto Raptors;OG Anunoby;current roster;0;0;1;0;0;0;Guaranteed;17357143;1628384;OG;Anunoby;Anunoby, OG;O. Anunoby;og-anunoby;17/07/1997 00:00;Indiana;United Kingdom;Indiana/United Kingdom;79;232;3;3;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;og_anunoby;2017;2020;N;Y;Y;2017;1;23;14;1.6;5.7;;0.092
1190;2023-24;Toronto Raptors;OG Anunoby;current roster;0;0;1;0;0;0;Guaranteed;18642857;1628384;OG;Anunoby;Anunoby, OG;O. Anunoby;og-anunoby;17/07/1997 00:00;Indiana;United Kingdom;Indiana/United Kingdom;79;232;3;3;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;og_anunoby;2017;2020;N;Y;Y;2017;1;23;14;1.6;5.7;;0.092
1191;2024-25;Toronto Raptors;OG Anunoby;current roster;1;0;1;0;0;1;Player Option;19928571;1628384;OG;Anunoby;Anunoby, OG;O. Anunoby;og-anunoby;17/07/1997 00:00;Indiana;United Kingdom;Indiana/United Kingdom;79;232;3;3;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;og_anunoby;2017;2020;N;Y;Y;2017;1;23;14;1.6;5.7;;0.092
1192;2020-21;Toronto Raptors;Oshae Brissett;W;0;0;0;0;0;0;Not With Team;300000;1629052;Oshae;Brissett;Brissett, Oshae;O. Brissett;oshae-brissett;20/06/1998 00:00;Syracuse;Canada;Syracuse/Canada;79;210;1;12;Forward-Guard;Inactive;Y;1610612761;Raptors;TOR;raptors;Toronto;oshae_brissett;2019;2019;Y;Y;Y;Undrafted;Undrafted;Undrafted;1.9;0.4;1.4;0;
1193;2020-21;Toronto Raptors;Pascal Siakam;current roster;0;0;1;0;0;0;Guaranteed;30559200;1627783;Pascal;Siakam;Siakam, Pascal;P. Siakam;pascal-siakam;2/04/1994 00:00;New Mexico State;Cameroon;New Mexico State/Cameroon;81;230;4;43;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;pascal_siakam;2016;2020;Y;Y;Y;2016;1;27;19.8;4.7;7.3;;0.117
1194;2021-22;Toronto Raptors;Pascal Siakam;current roster;0;0;1;0;0;0;Guaranteed;33003936;1627783;Pascal;Siakam;Siakam, Pascal;P. Siakam;pascal-siakam;2/04/1994 00:00;New Mexico State;Cameroon;New Mexico State/Cameroon;81;230;4;43;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;pascal_siakam;2016;2020;Y;Y;Y;2016;1;27;19.8;4.7;7.3;;0.117
1195;2022-23;Toronto Raptors;Pascal Siakam;current roster;0;0;1;0;0;0;Guaranteed;35448672;1627783;Pascal;Siakam;Siakam, Pascal;P. Siakam;pascal-siakam;2/04/1994 00:00;New Mexico State;Cameroon;New Mexico State/Cameroon;81;230;4;43;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;pascal_siakam;2016;2020;Y;Y;Y;2016;1;27;19.8;4.7;7.3;;0.117
1196;2023-24;Toronto Raptors;Pascal Siakam;current roster;1;0;1;0;0;0;Guaranteed;37893408;1627783;Pascal;Siakam;Siakam, Pascal;P. Siakam;pascal-siakam;2/04/1994 00:00;New Mexico State;Cameroon;New Mexico State/Cameroon;81;230;4;43;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;pascal_siakam;2016;2020;Y;Y;Y;2016;1;27;19.8;4.7;7.3;;0.117
1197;2020-21;Toronto Raptors;Patrick McCaw;current roster;1;0;1;0;0;0;Guaranteed;4000000;1627775;Patrick;McCaw;McCaw, Patrick;P. McCaw;patrick-mccaw;25/10/1995 00:00;UNLV;USA;UNLV/USA;79;181;4;22;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;patrick_mccaw;2016;2020;Y;Y;Y;2016;2;38;1;0.8;0.6;;0.057
1198;2020-21;Toronto Raptors;Paul Watson;current roster;0;0;1;0;0;0;Guaranteed;1445697;1628778;Paul;Watson;Watson, Paul;P. Watson;paul-watson;30/12/1994 00:00;Fresno State;USA;Fresno State/USA;78;210;1;1;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;paul_watson;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;2.6;0.4;1.3;;0.044
1199;2021-22;Toronto Raptors;Paul Watson;current roster;0;0;1;1;0;0;Non-Guaranteed;1701593;1628778;Paul;Watson;Watson, Paul;P. Watson;paul-watson;30/12/1994 00:00;Fresno State;USA;Fresno State/USA;78;210;1;1;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;paul_watson;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;2.6;0.4;1.3;;0.044
1200;2022-23;Toronto Raptors;Paul Watson;current roster;1;0;1;0;0;0;Qualifying Offer;2126991;1628778;Paul;Watson;Watson, Paul;P. Watson;paul-watson;30/12/1994 00:00;Fresno State;USA;Fresno State/USA;78;210;1;1;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;paul_watson;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;2.6;0.4;1.3;;0.044
1201;2020-21;Toronto Raptors;Rodney Hood;current roster;0;0;1;0;0;0;Guaranteed;10047450;203918;Rodney;Hood;Hood, Rodney;R. Hood;rodney-hood;20/10/1992 00:00;Duke;USA;Duke/USA;80;208;6;5;Guard-Forward;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;rodney_hood;2014;2020;N;Y;Y;2014;1;23;4.7;1.2;1.9;;0.031
1202;2021-22;Toronto Raptors;Rodney Hood;current roster;1;0;1;1;0;0;Non-Guaranteed;10851246;203918;Rodney;Hood;Hood, Rodney;R. Hood;rodney-hood;20/10/1992 00:00;Duke;USA;Duke/USA;80;208;6;5;Guard-Forward;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;rodney_hood;2014;2020;N;Y;Y;2014;1;23;4.7;1.2;1.9;;0.031
1203;2020-21;Toronto Raptors;Stanley Johnson;current roster;1;0;1;0;0;0;Guaranteed;3804150;1626169;Stanley;Johnson;Johnson, Stanley;S. Johnson;stanley-johnson;29/05/1996 00:00;Arizona;USA;Arizona/USA;78;242;5;5;Forward-Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;stanley_johnson;2015;2020;Y;Y;Y;2015;1;8;2.9;1.2;2.2;;0.047
1204;2020-21;Utah Jazz;Bojan Bogdanovic;current roster;0;0;1;0;0;0;Guaranteed;17850000;202711;Bojan;Bogdanovic;Bogdanovic, Bojan;B. Bogdanovic;bojan-bogdanovic;18/04/1989 00:00;Fenerbahce;Croatia;Fenerbahce/Croatia;79;226;6;44;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;bojan_bogdanovic;2014;2020;N;Y;Y;2011;2;31;14.9;1.9;3.9;;0.081
1205;2021-22;Utah Jazz;Bojan Bogdanovic;current roster;0;0;1;0;0;0;Guaranteed;18700000;202711;Bojan;Bogdanovic;Bogdanovic, Bojan;B. Bogdanovic;bojan-bogdanovic;18/04/1989 00:00;Fenerbahce;Croatia;Fenerbahce/Croatia;79;226;6;44;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;bojan_bogdanovic;2014;2020;N;Y;Y;2011;2;31;14.9;1.9;3.9;;0.081
1206;2022-23;Utah Jazz;Bojan Bogdanovic;current roster;1;0;1;0;0;0;Guaranteed;19550000;202711;Bojan;Bogdanovic;Bogdanovic, Bojan;B. Bogdanovic;bojan-bogdanovic;18/04/1989 00:00;Fenerbahce;Croatia;Fenerbahce/Croatia;79;226;6;44;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;bojan_bogdanovic;2014;2020;N;Y;Y;2011;2;31;14.9;1.9;3.9;;0.081
1207;2020-21;Utah Jazz;Derrick Favors;current roster;0;0;1;0;0;0;Guaranteed;9258000;202324;Derrick;Favors;Favors, Derrick;D. Favors;derrick-favors;15/07/1991 00:00;Georgia Tech;USA;Georgia Tech/USA;81;265;10;15;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;derrick_favors;2010;2020;N;Y;Y;2010;1;3;5.9;0.9;5.3;;0.111
1208;2021-22;Utah Jazz;Derrick Favors;current roster;0;0;1;0;0;0;Guaranteed;9720900;202324;Derrick;Favors;Favors, Derrick;D. Favors;derrick-favors;15/07/1991 00:00;Georgia Tech;USA;Georgia Tech/USA;81;265;10;15;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;derrick_favors;2010;2020;N;Y;Y;2010;1;3;5.9;0.9;5.3;;0.111
1209;2022-23;Utah Jazz;Derrick Favors;current roster;1;0;1;0;0;1;Player Option;10183800;202324;Derrick;Favors;Favors, Derrick;D. Favors;derrick-favors;15/07/1991 00:00;Georgia Tech;USA;Georgia Tech/USA;81;265;10;15;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;derrick_favors;2010;2020;N;Y;Y;2010;1;3;5.9;0.9;5.3;;0.111
1210;2020-21;Utah Jazz;Donovan Mitchell;current roster;0;0;1;0;0;0;Guaranteed;5195501;1628378;Donovan;Mitchell;Mitchell, Donovan;D. Mitchell;donovan-mitchell;7/09/1996 00:00;Louisville;USA;Louisville/USA;73;215;3;45;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;donovan_mitchell;2017;2020;N;Y;Y;2017;1;13;25.4;5.5;4.6;;0.127
1211;2021-22;Utah Jazz;Donovan Mitchell;current roster;0;0;1;0;0;0;Guaranteed;28103500;1628378;Donovan;Mitchell;Mitchell, Donovan;D. Mitchell;donovan-mitchell;7/09/1996 00:00;Louisville;USA;Louisville/USA;73;215;3;45;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;donovan_mitchell;2017;2020;N;Y;Y;2017;1;13;25.4;5.5;4.6;;0.127
1212;2022-23;Utah Jazz;Donovan Mitchell;current roster;0;0;1;0;0;0;Guaranteed;30351780;1628378;Donovan;Mitchell;Mitchell, Donovan;D. Mitchell;donovan-mitchell;7/09/1996 00:00;Louisville;USA;Louisville/USA;73;215;3;45;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;donovan_mitchell;2017;2020;N;Y;Y;2017;1;13;25.4;5.5;4.6;;0.127
1213;2023-24;Utah Jazz;Donovan Mitchell;current roster;0;0;1;0;0;0;Guaranteed;32600060;1628378;Donovan;Mitchell;Mitchell, Donovan;D. Mitchell;donovan-mitchell;7/09/1996 00:00;Louisville;USA;Louisville/USA;73;215;3;45;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;donovan_mitchell;2017;2020;N;Y;Y;2017;1;13;25.4;5.5;4.6;;0.127
1214;2024-25;Utah Jazz;Donovan Mitchell;current roster;1;0;1;0;0;0;Guaranteed;34848340;1628378;Donovan;Mitchell;Mitchell, Donovan;D. Mitchell;donovan-mitchell;7/09/1996 00:00;Louisville;USA;Louisville/USA;73;215;3;45;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;donovan_mitchell;2017;2020;N;Y;Y;2017;1;13;25.4;5.5;4.6;;0.127
1215;2020-21;Utah Jazz;Elijah Hughes;current roster;0;0;1;0;0;0;Guaranteed;898310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216;2021-22;Utah Jazz;Elijah Hughes;current roster;0;0;1;0;0;0;Guaranteed;1517981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;2022-23;Utah Jazz;Elijah Hughes;current roster;1;0;1;0;0;0;Qualifying Offer;1919247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218;2020-21;Utah Jazz;Ersan Ilyasova;current roster;1;0;1;0;0;0;Guaranteed;754783;101141;Ersan;Ilyasova;Ilyasova, Ersan;E. Ilyasova;ersan-ilyasova;15/05/1987 00:00;FC Barcelona;Turkey;FC Barcelona/Turkey;81;235;12;7;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;ersan_ilyasova;2006;2020;Y;Y;Y;2005;2;36;0;1;0;;0
1219;2020-21;Utah Jazz;Georges Niang;current roster;1;0;1;0;0;0;Guaranteed;1783557;1627777;Georges;Niang;Niang, Georges;G. Niang;georges-niang;17/06/1993 00:00;Iowa State;USA;Iowa State/USA;79;230;4;31;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;georges_niang;2016;2020;Y;Y;Y;2016;2;50;5;0.7;2.2;;0.061
1220;2021-22;Utah Jazz;Jarrell Brantley;current roster;1;0;1;0;0;0;Qualifying Offer;1669178;1629714;Jarrell;Brantley;Brantley, Jarrell;J. Brantley;jarrell-brantley;7/06/1996 00:00;College of Charleston;USA;College of Charleston/USA;77;250;1;5;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;jarrell_brantley;2019;2020;Y;Y;Y;2019;2;50;0.9;0.1;0.6;;0.088
1221;2020-21;Utah Jazz;Joe Ingles;current roster;0;0;1;0;0;0;Guaranteed;10863637;204060;Joe;Ingles;Ingles, Joe;J. Ingles;joe-ingles;2/10/1987 00:00;Maccabi Tel Aviv;Australia;Maccabi Tel Aviv/Australia;80;220;6;2;Forward-Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;joe_ingles;2014;2020;N;Y;Y;Undrafted;Undrafted;Undrafted;12.3;4.2;3.6;;0.123
1222;2021-22;Utah Jazz;Joe Ingles;current roster;1;0;1;0;0;0;Guaranteed;13036364;204060;Joe;Ingles;Ingles, Joe;J. Ingles;joe-ingles;2/10/1987 00:00;Maccabi Tel Aviv;Australia;Maccabi Tel Aviv/Australia;80;220;6;2;Forward-Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;joe_ingles;2014;2020;N;Y;Y;Undrafted;Undrafted;Undrafted;12.3;4.2;3.6;;0.123
1223;2020-21;Utah Jazz;Jordan Clarkson;current roster;0;0;1;0;0;0;Guaranteed;11500000;203903;Jordan;Clarkson;Clarkson, Jordan;J. Clarkson;jordan-clarkson;7/06/1992 00:00;Missouri;USA;Missouri/USA;76;194;6;0;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;jordan_clarkson;2014;2020;Y;Y;Y;2014;2;46;17.5;2.2;3.9;;0.116
1224;2021-22;Utah Jazz;Jordan Clarkson;current roster;0;0;1;0;0;0;Guaranteed;12420000;203903;Jordan;Clarkson;Clarkson, Jordan;J. Clarkson;jordan-clarkson;7/06/1992 00:00;Missouri;USA;Missouri/USA;76;194;6;0;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;jordan_clarkson;2014;2020;Y;Y;Y;2014;2;46;17.5;2.2;3.9;;0.116
1225;2022-23;Utah Jazz;Jordan Clarkson;current roster;0;0;1;0;0;0;Guaranteed;13340000;203903;Jordan;Clarkson;Clarkson, Jordan;J. Clarkson;jordan-clarkson;7/06/1992 00:00;Missouri;USA;Missouri/USA;76;194;6;0;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;jordan_clarkson;2014;2020;Y;Y;Y;2014;2;46;17.5;2.2;3.9;;0.116
1226;2023-24;Utah Jazz;Jordan Clarkson;current roster;1;0;1;0;0;1;Player Option;14260000;203903;Jordan;Clarkson;Clarkson, Jordan;J. Clarkson;jordan-clarkson;7/06/1992 00:00;Missouri;USA;Missouri/USA;76;194;6;0;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;jordan_clarkson;2014;2020;Y;Y;Y;2014;2;46;17.5;2.2;3.9;;0.116
1227;2020-21;Utah Jazz;Juwan Morgan;current roster;0;0;1;0;0;0;Guaranteed;1517981;1629752;Juwan;Morgan;Morgan, Juwan;J. Morgan;juwan-morgan;17/04/1997 00:00;Indiana;USA;Indiana/USA;79;232;1;16;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;juwan_morgan;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;0.9;0.2;0.8;;0.035
1228;2021-22;Utah Jazz;Juwan Morgan;current roster;1;0;1;0;0;0;Qualifying Offer;1897476;1629752;Juwan;Morgan;Morgan, Juwan;J. Morgan;juwan-morgan;17/04/1997 00:00;Indiana;USA;Indiana/USA;79;232;1;16;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;juwan_morgan;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;0.9;0.2;0.8;;0.035
1229;2020-21;Utah Jazz;Matt Thomas;current roster;0;0;1;0;0;0;Guaranteed;1517981;1629744;Matt;Thomas;Thomas, Matt;M. Thomas;matt-thomas;4/08/1994 00:00;Iowa State;USA;Iowa State/USA;76;190;1;21;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;matt_thomas;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;2.6;0.4;0.8;;0.058
1230;2021-22;Utah Jazz;Matt Thomas;current roster;0;0;1;1;0;0;Non-Guaranteed;1782621;1629744;Matt;Thomas;Thomas, Matt;M. Thomas;matt-thomas;4/08/1994 00:00;Iowa State;USA;Iowa State/USA;76;190;1;21;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;matt_thomas;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;2.6;0.4;0.8;;0.058
1231;2022-23;Utah Jazz;Matt Thomas;current roster;1;0;1;0;0;0;Qualifying Offer;2228276;1629744;Matt;Thomas;Thomas, Matt;M. Thomas;matt-thomas;4/08/1994 00:00;Iowa State;USA;Iowa State/USA;76;190;1;21;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;matt_thomas;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;2.6;0.4;0.8;;0.058
1232;2020-21;Utah Jazz;Mike Conley;current roster;1;0;1;0;0;0;Guaranteed;34502132;201144;Mike;Conley;Conley, Mike;M. Conley;mike-conley;11/10/1987 00:00;Ohio State;USA;Ohio State/USA;73;175;13;10;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;mike_conley;2007;2020;N;Y;Y;2007;1;4;16.4;5.5;3.4;;0.125
1233;2020-21;Utah Jazz;Miye Oni;current roster;0;0;1;0;0;0;Guaranteed;1517981;1629671;Miye;Oni;Oni, Miye;M. Oni;miye-oni;4/08/1997 00:00;Yale;USA;Yale/USA;77;206;1;81;Guard-Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;miye_oni;2019;2020;Y;Y;Y;2019;2;58;2;0.2;1.6;;0.051
1234;2021-22;Utah Jazz;Miye Oni;current roster;0;0;1;1;0;0;Non-Guaranteed;1782621;1629671;Miye;Oni;Oni, Miye;M. Oni;miye-oni;4/08/1997 00:00;Yale;USA;Yale/USA;77;206;1;81;Guard-Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;miye_oni;2019;2020;Y;Y;Y;2019;2;58;2;0.2;1.6;;0.051
1235;2022-23;Utah Jazz;Miye Oni;current roster;1;0;1;0;0;0;Qualifying Offer;2228276;1629671;Miye;Oni;Oni, Miye;M. Oni;miye-oni;4/08/1997 00:00;Yale;USA;Yale/USA;77;206;1;81;Guard-Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;miye_oni;2019;2020;Y;Y;Y;2019;2;58;2;0.2;1.6;;0.051
1236;2020-21;Utah Jazz;Royce O'Neale;current roster;0;0;1;0;0;0;Guaranteed;8500000;1626220;Royce;O'Neale;O'Neale, Royce;R. O'Neale;royce-oneale;5/06/1993 00:00;Baylor;USA;Baylor/USA;76;226;3;23;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;royce_o'neale;2017;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;7.5;2.6;6.6;;0.072
1237;2021-22;Utah Jazz;Royce O'Neale;current roster;0;0;1;0;0;0;Guaranteed;8800000;1626220;Royce;O'Neale;O'Neale, Royce;R. O'Neale;royce-oneale;5/06/1993 00:00;Baylor;USA;Baylor/USA;76;226;3;23;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;royce_o'neale;2017;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;7.5;2.6;6.6;;0.072
1238;2022-23;Utah Jazz;Royce O'Neale;current roster;0;0;1;0;0;0;Guaranteed;9200000;1626220;Royce;O'Neale;O'Neale, Royce;R. O'Neale;royce-oneale;5/06/1993 00:00;Baylor;USA;Baylor/USA;76;226;3;23;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;royce_o'neale;2017;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;7.5;2.6;6.6;;0.072
1239;2023-24;Utah Jazz;Royce O'Neale;current roster;1;0;1;1;0;0;Non-Guaranteed;9500000;1626220;Royce;O'Neale;O'Neale, Royce;R. O'Neale;royce-oneale;5/06/1993 00:00;Baylor;USA;Baylor/USA;76;226;3;23;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;royce_o'neale;2017;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;7.5;2.6;6.6;;0.072
1240;2020-21;Utah Jazz;Rudy Gobert;current roster;0;0;1;0;0;0;Guaranteed;27525281;203497;Rudy;Gobert;Gobert, Rudy;R. Gobert;rudy-gobert;26/06/1992 00:00;Cholet;France;Cholet/France;85;258;7;27;Center;Active;Y;1610612762;Jazz;UTA;jazz;Utah;rudy_gobert;2013;2020;Y;Y;Y;2013;1;27;14.5;1.3;13.4;;0.158
1241;2021-22;Utah Jazz;Rudy Gobert;current roster;0;0;1;0;0;0;Guaranteed;35344828;203497;Rudy;Gobert;Gobert, Rudy;R. Gobert;rudy-gobert;26/06/1992 00:00;Cholet;France;Cholet/France;85;258;7;27;Center;Active;Y;1610612762;Jazz;UTA;jazz;Utah;rudy_gobert;2013;2020;Y;Y;Y;2013;1;27;14.5;1.3;13.4;;0.158
